Parcel,Region,Best Predictor,Best Predictor Rsquare,a,abin,d,PLbin,PLwei1,PLwei2,PLwei3,PLwei4,Gwei,Gbin,Coswei,Cosbin,SIbin,SIwei1,SIwei2,SIwei3,SIwei4,PTbin,PTwei1,PTwei2,PTwei3,PTwei4,MIwei,MIbin,Navnumhops,NavplMS,mfptwei,mfptbin,FGbin1,FGbin2,FGbin3,FGbin4,FGwei1,FGwei2,FGwei3,FGwei4
R_FP3_B,Frontal pole,PLwei1,0.17861793174333518,0.10796476014948586,0.06428233673815657,0.054052171637108196,0.06428233673815657,0.17861793174333518,0.04341326017177741,0.0018004287977511715,0.0010879938943557,0.14128289055307214,0.0,0.14828929684612735,0.08084291757551902,0.0610440030866397,0.0,0.11327567439671689,0.05294926320012984,0.0030266930504124845,0.0805892807349282,0.007043887387119751,0.00030438920924809174,0.010701177949911234,0.016013997804957634,0.0445799908247622,0.07492989145421394,0.06428233673815657,0.06495043246283015,0.16681287006735054,0.016977929863931977,0.07289616671053156,0.06269293311963199,0.025111389024025144,0.015048694301758354,0.1277179956903368,0.1521915418605076,0.15922259599095534,0.062494666376474994
R_FP3_C,Frontal pole,mfptwei,0.14600033203968663,0.06425403498119873,0.027981564955945067,0.057655615544244684,0.027981564955945067,0.10758641535894231,0.03140992268709737,0.0014743048807537725,0.0007897671206227522,0.08975375429207591,0.0,0.11074787776886481,0.02883506362071792,0.026138387739632805,0.04574434160626166,0.07064769565635656,0.031000905838605992,0.01583817624039865,0.03098494747024361,0.0037286423504987107,0.00041913547091106546,0.0015996016574000918,0.0001056413666138734,0.027562035195088347,0.026462949989613224,0.027981564955945067,0.06109177799425491,0.14600033203968663,0.0212065373872138,0.031486317989095104,0.025015030410505613,0.012742385077639615,0.009568821620590431,0.08042797694953989,0.10531578565371653,0.12071436813066853,0.03571642239354949
R_FP3_D,Frontal pole,mfptwei,0.11883324147807657,0.061597157627931325,0.02147503611539612,0.04490626575334983,0.02147503611539612,0.0690701691615713,0.01940333043544367,0.0013638562986997141,0.0010366157761908844,0.07830530742807035,0.0,0.11077712862301795,0.0463709964470827,0.017378762191450813,0.019971070741286127,0.08529113795117291,0.01361150093296827,0.005169917091068743,0.044976847209367656,0.02136498321362537,0.01957010835961238,0.016489733808740168,0.0007338662393683058,0.07894872168772976,0.04302376100222763,0.02147503611539612,0.04798601180232883,0.11883324147807657,0.007117240160651796,0.03303154674823508,0.03724858910559068,0.028571446076969972,0.02486772870591801,0.07109739972390354,0.08084975258884686,0.06900110427592553,0.005454521698850986
R_FP3_E,Frontal pole,FGwei2,0.11268270043039595,0.08376085497987484,0.024221551932201435,0.021912564454964617,0.024221551932201435,0.07710766135276396,0.018820307699778126,0.001466604574029554,0.0008875875557054066,0.0,0.0,0.09059485604026861,0.06164533926347317,0.018434843559651193,0.03753124169789595,0.0680237631538427,0.0009611255051439732,0.00451574479952279,0.05932102166243321,0.025174957284148067,0.013948823872842374,0.00300335598240915,0.009310492695421663,0.03685586531717728,0.05797767330563388,0.024221551932201435,0.025419083682002148,0.09356010536906524,0.0006536478512648079,0.03942191494678627,0.046809486732690246,0.03736659860443987,0.03311739533668959,0.09620402234983948,0.11268270043039595,0.10829283169562104,0.03692576636072466
R_FP3_F,Frontal pole,FGwei2,0.21565358086857975,0.1831873099242622,0.03075104041328095,0.030555724649715548,0.03075104041328095,0.12581135951062558,0.035576467949313254,0.0018343367030114893,0.0010143044287783617,0.2021326882364054,0.0,0.20181769949898554,0.07579124195386208,0.02551751738305282,0.08268726484761212,0.06431948805404142,0.019802658119397652,0.03431340875145912,0.07886012316443275,0.028363429471472103,0.0013719331056374735,0.01785950926366834,0.020402772621298488,0.005874034797285042,0.07253651194520253,0.03102468478350433,0.035441129316190687,0.18990652624095938,0.008629417951340167,0.044594148406733265,0.05323718342634922,0.04035728938286109,0.03398885744147812,0.2010522251251014,0.21565358086857975,0.1982937617464616,0.10205912299952506
R_FP3_G,Frontal pole,Coswei,0.2802604903844904,0.1617326913638682,0.03283807519558913,0.05256685213944394,0.03283807519558913,0.18322477599129477,0.050697984252134606,0.0019210194488706379,0.0010314050349035171,0.2043237813313472,0.0,0.2802604903844904,0.09543317580624945,0.030417542230962706,0.07650073590661047,0.10707941353327077,0.04606532911066788,0.046437022943798714,0.09769017114347954,0.012623687807970737,0.011975376781952287,0.10980729019155394,0.1321674694768557,0.005746458444773529,0.09029900045339204,0.033163917415913666,0.05725266535096666,0.2693835448113671,0.02839798567220217,0.04179828965660815,0.039536642481171794,0.018223222211885163,0.010579086065850476,0.19901967729376235,0.2456744151100128,0.2510008358609512,0.1391182658777888
R_FP4_A,Frontal pole,mfptwei,0.24884583815450045,0.12713892003523977,0.03193087132617646,0.07047549817814594,0.03193087132617647,0.1575017150968033,0.04036974582372761,0.0014092111261841099,0.0008456410978331232,0.1644899639577387,0.0,0.23580207111058993,0.048051442837374544,0.031263236189328324,0.11248147394260322,0.09573633645474065,0.06734854298827046,0.04008667706480674,0.04636580873038185,0.00064263504426299,0.005851435532137756,0.0578079395158542,0.06069630043544293,0.05421520295575672,0.0456303238394956,0.03193087132617647,0.07216516046191934,0.24884583815450045,0.02456019918232994,0.035155431719516905,0.02766741136718905,0.006729386511409215,0.002315568493415062,0.15983288918570693,0.19880457544324562,0.19961498439511174,0.07632294371044279
R_FP4_B,Frontal pole,Coswei,0.2829721017443354,0.1570938818011364,0.02326878180266007,0.09037982188610133,0.02326878180266007,0.1978505386106935,0.05476007907480472,0.0018392266554907485,0.0011308095502343021,0.1962113506552811,0.0,0.2829721017443354,0.023734837401658514,0.022273215339674954,0.07373699163002541,0.1578863257623445,0.06953007263664097,0.03477870209920087,0.028088090653524432,0.0013350812143032478,0.0005279835146271994,0.028319889307964138,0.057152339969040566,0.04292124962655119,0.022197182914291944,0.02326878180266007,0.0925212443389883,0.28234451929456356,0.022582493306456092,0.024964225980782715,0.018616671212051662,0.006273027648092437,0.00348630324496654,0.1949771964376357,0.23116000676046775,0.20563086107860407,0.05394554887838262
R_FP4_C,Frontal pole,mfptwei,0.15167228769863017,0.09283054485886938,0.033230483664835185,0.044604073110866144,0.03323048366483519,0.08758873671575775,0.018716930556082624,0.0016946481946997435,0.0012530365884765057,0.10990561137062183,0.0,0.13845346998366956,0.053332041641077216,0.028938098740328776,0.03193896385157861,0.149665067210839,0.015791527839634733,0.0014333773523124789,0.052779107949020826,0.030847295810481856,0.003973839443158784,0.004779684580455332,0.006177970523567576,0.068601876247476,0.05007911462983586,0.03323048366483519,0.05011113419171186,0.15167228769863017,0.02025240435740252,0.04387837322241016,0.0461496995978687,0.031933194422825016,0.026375790533800056,0.10404609792752749,0.10761207082198462,0.06982141003602854,0.002988931683436049
R_FP4_D,Frontal pole,mfptwei,0.09030877246598415,0.04088317843042136,0.023153243840694778,0.030803280991236706,0.02315324384069479,0.06155533077566008,0.010700664919220181,0.0013497036957512418,0.0010406119823419535,0.05422323442193064,0.0,0.07059696224350435,0.04730976427308682,0.018663868325922487,0.039202148130601466,0.07670315575157105,0.0061873723037299,0.004444283119452176,0.048115689008043694,0.01716191247405318,0.006948533050782677,9.850533320780729e-05,0.0022139821969581245,0.07375430077643681,0.04466117945023578,0.02315324384069479,0.034575258403699245,0.09030877246598415,0.007764782483085955,0.0350140241327941,0.04165733517587777,0.034988554280502425,0.03169561832964421,0.04596005052447481,0.05005543117413513,0.03754362814785119,0.0017113851365586747
R_FP4_E,Frontal pole,FGwei3,0.14452673218587275,0.08699525467111689,0.035320942042353594,0.012884678457804964,0.03532094204235357,0.09042620261217543,0.024799805337413376,0.0017311315745916895,0.0009397279733408183,0.10259813287321215,0.0,0.09947516685194303,0.07174637555231908,0.02923211803998383,0.07157670260104808,0.04405887959111834,0.005697588468399806,0.021178355531371786,0.07615167537428515,0.03456119836993364,0.0071494606155061875,0.00366132741827559,0.00350918792609056,0.005039081370386765,0.06991041837740299,0.035528942142070884,0.016767147094882934,0.10645537019699979,0.01692975960111349,0.04981737121023602,0.062263437177492345,0.053738445953528,0.04808401151937932,0.10383074518373564,0.12765697898378353,0.14452673218587275,0.10038887006597762
R_FP4_F,Frontal pole,FGwei3,0.19361336295849663,0.11580268293886015,0.03939171052429875,0.03865658909934998,0.03939171052429874,0.1328125018829292,0.05552883820075575,0.002336310199837238,0.0011826501620387508,0.13024759064324506,0.0,0.15569905611695034,0.04586691096264831,0.03523307631839686,0.08908112384202592,0.035488277781420594,0.06338444984812369,0.10547477715544634,0.03632052626232052,0.006489911332526719,1.5060737429196864e-05,0.008758976747923848,0.010060261234547473,0.0034006559477810262,0.04622487265241747,0.0398122106894902,0.04339962595277527,0.14648407939415212,0.02313393682309362,0.04489192478430549,0.04557219834008356,0.030862790936746445,0.02506342597562186,0.13893423574957794,0.16991922033773205,0.19361336295849663,0.14910115221336656
R_FO1_A,Orbital frontal,Coswei,0.16410829911938188,0.09015638395901811,0.03954867689308698,0.09244214995409654,0.03954867689308698,0.11023341584245966,0.01175178603799428,0.00039143963453218536,0.0004777648557889461,0.10590215346788537,0.0,0.16410829911938188,0.05733760518858095,0.039141205030543504,0.05950195211250576,0.08716998533077767,0.06497331772001522,0.021033950882474887,0.04522530987776406,0.0016908719183774516,0.00011482013318752126,0.0007456043812392021,0.007516065402454756,0.0676677929106344,0.04968090614785444,0.03954867689308698,0.09775687916516139,0.11157130938515739,0.03200377115467336,0.04637432341654187,0.03872963603579455,0.009519506313340483,0.003575425941795418,0.12030624868233208,0.14413448151939104,0.11685325564772105,0.003523884528733873
R_FO1_B,Orbital frontal,Coswei,0.2125225100819399,0.07681588207566376,0.027042387446304675,0.14577325366707156,0.027042387446304675,0.11479938367415682,0.006479948987439325,0.00041635736751758024,0.0003164959431809252,0.12436082399679614,0.0,0.2125225100819399,0.018368397896292795,0.028291195577374535,0.043493016843948996,0.15885866890351225,0.03225928429645492,9.328513085405682e-05,0.011380155544594187,2.50552436295452e-05,0.0012221397962526187,0.007704277825970101,0.004447388583054813,0.16358397590633644,0.01447355450920852,0.027042387446304675,0.14992605186837252,0.1809373043665979,0.011420858103705042,0.029343042188254106,0.019489240399019808,0.005103069328120639,0.002321816781804396,0.10812202135301406,0.12814729209612896,0.07004094632645534,0.006602039555463629
R_FO1_C,Orbital frontal,MIwei,0.11590392836749297,0.025122082340934236,0.0005375883617991964,0.04491546683471914,0.0005375883617991964,0.014495350137352,0.004347659863286584,0.010693694146514048,0.009714656510416569,0.048762266530698165,0.0,0.0769017468126057,0.00019127993190009746,0.0008855612040900878,0.017759405434910048,0.07385473349838689,0.006079049467361378,0.0006171961621802778,0.000496293778736729,0.00027961684794153274,0.002324998756453056,0.0013981902045325895,0.0022502508371176006,0.11590392836749297,5.472272143833663e-05,0.0005375883617991964,0.04410592898661993,0.07189907144756136,0.0006488057192443507,0.000817400595278834,0.0006363572215712869,8.488013902313446e-05,6.286103574937188e-06,0.02606449278253743,0.020182137192948795,0.0015024892555236175,0.031060865801425534
R_FO1_D,Orbital frontal,Gwei,0.2678437500874195,0.23815877949392283,0.01090823674755275,0.10457759709130339,0.01090823674755275,0.09446828442222098,0.015454184226257462,2.2751110929606605e-07,6.967583230006666e-06,0.2678437500874195,0.0,0.20735843571351187,0.021936835945824417,0.010687334900262193,0.04453762801733121,0.09318556578128331,0.05380740596554181,0.05106004146759901,0.020866525614803337,0.0018724169482515548,0.0008541069123396413,0.011400911520664097,0.02376408540965639,0.05249944289836487,0.0187289413616117,0.01090823674755275,0.10529967897342668,0.0,0.010855681166286539,0.014980884346294052,0.013587385843487503,0.006872701308133096,0.004734731398228252,0.23816759190574963,0.21938431118411716,0.13103062992064213,0.009525299600709598
R_FO2_A,Orbital frontal,Coswei,0.11469965478568638,0.06264653334938737,0.031376044567827235,0.06860183137204878,0.03137604456782722,0.08790084768282425,0.026443060171034625,0.0010224080991844792,0.0006975451826530758,0.0802903932381198,0.0,0.11469965478568638,0.028866737159953037,0.02998765532468323,0.04567887613268555,0.0,0.04397959726632548,0.02647212422390336,0.024966224149118133,0.0011228075070908896,0.0009966160199250073,0.0007781477667553383,0.005651446900094125,0.03793467197070362,0.026669085994279116,0.03137604456782722,0.07438957131579203,0.0657524560802644,0.005883303413661211,0.03543534774147668,0.02784456533213763,0.007099289226572365,0.002930189148099779,0.07707704557122393,0.08966164259723185,0.07854681355288096,0.0049914214893218
R_FO2_B,Orbital frontal,Coswei,0.133296004397502,0.046475814057308405,0.06888575266710092,0.07200433903666117,0.06888575266710092,0.10023289688077722,0.018091581232116568,0.0010118205999951559,0.0008699539770335468,0.05705792381019701,0.0,0.133296004397502,0.07242289660762517,0.06538031753454505,0.04734406210944488,0.08160863745766449,0.031473454538352,0.0395787438703373,0.05277977082053044,0.002122570108641969,0.0007932237556074177,0.005396702107172297,0.003198597641386068,0.04631641045789547,0.06741109541487735,0.06888575266710092,0.08038343236339245,0.05038616280477264,0.03182967664402792,0.0784937256147521,0.07509628041513289,0.026474768706244347,0.012658198704376568,0.0738494870083226,0.10313030618002768,0.08625201436433991,0.001069355075524393
R_FO2_C,Orbital frontal,mfptwei,0.301636755853036,0.1023007720588479,0.04070168037461309,0.1875631215258498,0.04070168037461306,0.08915214769126127,0.0018743775637482863,0.003913073032486558,0.0017318947516842772,0.0,0.0,0.2660789096085868,0.0010314528906316678,0.05351448373729453,0.0933376541951072,0.1393646463578302,0.03522528649515915,0.0539029479943185,0.015820347895751444,0.09465923691412277,0.11683590964499695,0.03897532719249431,0.020550485714122022,0.27666298285194957,0.0037407447878939144,0.04070168037461306,0.20431304682431617,0.301636755853036,0.11746077669609936,0.02768171134922639,0.0025037976142680872,0.013316296556146853,0.024980502582624305,0.10403895842281263,0.0798586923431155,0.011503680402968708,0.0654049010123497
R_FO2_D,Orbital frontal,MIwei,0.19126853477645978,0.0862096520780053,0.00031133035609627304,0.1467420182789072,0.00031133035609627304,0.011010511294702053,0.017791357411045216,0.010122788253233393,0.006221208910986283,0.0,0.0,0.1614789253481321,0.011734613567539501,0.001676730404724079,0.029303405244439504,0.08581572286188095,0.029822891455852707,0.003183041796583222,0.022232143220695784,0.08877020528986033,0.09529092128076948,0.02947589983118778,0.01790948173462187,0.19126853477645978,0.014901880884333422,0.00012500535360518506,0.13745063587090123,0.1189792145248629,0.006717482770452612,4.125571731836488e-05,0.004864883229007118,0.02301650837748312,0.02843022046663129,0.08103756401858507,0.05869567938485564,0.007577915404201885,0.04971587909359942
R_FO2_E,Orbital frontal,FGwei1,0.16371575563021246,0.15772001927067153,0.015532500299421619,0.038116314997772016,0.015532500299421612,0.07218220309118067,0.021627994841694857,0.0008215117679722466,0.0004158983618069149,0.1242215642579732,0.0,0.07206336697655394,0.04985663465097372,0.012653240901020345,0.017869961579402117,0.04492752570136425,0.014469567881245515,0.020814588573894004,0.05074716015318768,0.01411247216175899,6.368453513276603e-05,0.01943691785458735,0.030152733518372152,0.000500844803540026,0.04699684132353238,0.015532500299421612,0.040556642666039484,0.056806490364613195,0.0088571539580369,0.02424165413469857,0.03126168487613142,0.02338352704935638,0.018862432015878748,0.16371575563021246,0.16099934247772132,0.12336539228223871,0.04201735977676407
R_FO3_A,Orbital frontal,PLwei1,0.15843601139559796,0.0667388746609334,0.09664062887987053,0.12413967386862981,0.09664062887987053,0.15843601139559796,0.030243874690104894,0.0007611386844589642,0.0007193115669797254,0.06755995874097076,0.0,0.15356266484170436,0.07870328240845645,0.09732136942953315,0.08031008158667435,0.08616794377501469,0.05141683650697073,0.0508871520229937,0.022447309320950886,0.005585133781817639,0.02864747240709356,0.04105273908126664,0.061871135779544055,0.0686853769025967,0.08596799360773313,0.09664062887987053,0.14173573832271333,0.015135154155886716,0.039388165662625936,0.1012126484570467,0.07843056714480445,0.0041665824410087385,0.0004291772130651893,0.08442980511386722,0.09909677811596689,0.08641426717995752,0.004026158511042425
R_FO3_B,Orbital frontal,Cosbin,0.10633079934097313,0.010906475999491995,0.01299440261686535,0.04702500306736182,0.012994402616865354,0.0878009839400769,0.017677504427656972,0.0014627577534378406,0.0008645714930967754,0.01083730361814862,0.0,0.046557108612594815,0.10633079934097313,0.008717563855469382,0.023849960209491285,0.08958768203388465,0.0210907273570406,0.02573997613288509,0.002021318240644663,0.0005947973610042136,0.016334758214875233,0.018443017862607314,0.017598452378971955,0.002640488228410736,0.08214337342762429,0.015403092058151862,0.05188746167196847,0.006731580126042719,0.00663208981315066,0.018516551186229666,0.034302490283267026,0.044997441104086246,0.025490459066207016,0.02700063888359646,0.0632747568365451,0.08444819791722204,0.008019809607413591
R_FO3_C,Orbital frontal,MIwei,0.30716482507937143,0.06458097688625217,0.01762234003371041,0.28469638888100796,0.01762234003371041,0.002850282003533175,0.04105045470461516,0.01125598211746584,0.008123390968986278,0.0794190060077918,0.0,0.09132533350073216,0.001341411694236113,0.029932555772216488,0.029487579459886434,0.015199755054142472,0.022579540756138744,0.020819079911394103,0.017853374711389494,0.11631023146684627,0.06657245476490353,0.026075615120028466,0.005313640414508227,0.30716482507937143,0.012796008958148242,0.014466017023357727,0.26923720048939137,0.1262851721044247,0.036728257311313385,0.013746923735515624,0.0017404264175167907,0.04831096534114887,0.09451060663177914,0.0628125024579968,0.04906323588821514,0.008132814502201375,0.06539188809105456
R_FO3_D,Orbital frontal,MIwei,0.261822206972364,0.03218632232173251,0.01423439535946131,0.2129335153034473,0.01423439535946131,0.012198690716474957,0.015534695587344823,0.002593658030781168,0.001635468487662559,0.07329902849095535,0.0,0.10289148554585004,0.007004239752366814,0.017719665429895816,0.07128479035549612,0.05886905578016484,0.000778178683207007,0.0022831233114412883,4.42930010130202e-05,0.058004660477669674,0.05646158318879917,0.03031689865687382,0.009365785229423135,0.261822206972364,0.00492283537302218,0.014524949815931507,0.21554322435233458,0.1282585396061526,0.015071189329135991,0.013178475219041886,0.005949033593037708,0.0006987077235609103,0.004494526919100173,0.03529202435563323,0.03362044530157659,0.011533630882856138,0.022338179743343088
R_FO4_A,Orbital frontal,NavplMS,0.2532437207190334,0.09072759824825512,0.07408205922098882,0.24406740058888077,0.07408205922098882,0.14023808035734586,0.008656800475536665,8.841935330077805e-05,7.790729174801164e-06,0.09890150923664569,0.0,0.1847037586578409,0.06592456378669732,0.08338077700751953,0.09942362134321385,0.12792653986583866,0.11883290153957181,0.08470696407644836,0.008241791897242995,0.05638319618318313,0.1438985336823228,0.035519220165987,0.02255459419796596,0.16947330784032572,0.08264831521118714,0.07268653042419998,0.2532437207190334,0.015420065656196386,0.07698289402283981,0.07366279792998442,0.04480431556917036,0.003540301195550417,0.02642366008224724,0.10311162401275886,0.09520131265244011,0.04242684820274809,0.01358736950387103
R_FO4_B,Orbital frontal,d,0.22082737208694955,0.001912489146451805,0.00651694728023027,0.22082737208694955,0.00651694728023027,0.0014834096382414735,0.002736474145727025,0.0003477241556238894,9.363917596452755e-05,0.02199991908865803,0.0,0.05044594954497075,0.0014514544130403166,0.01985405586871848,0.0069028241553294,0.006753619035621269,0.10828368798028498,0.05646391282139494,0.012387294488881657,0.03398461354767183,0.052212738648053696,0.07360936604437357,0.016218406221876334,0.0866521372177196,0.030890389029616886,0.012086622833464901,0.2145642363876544,0.017775603986221345,0.0217289701811815,0.005592108840845032,0.0014851379657065539,0.03276900850177998,0.08513351238295756,0.002472426545583099,0.0014126147061135242,0.00475846353185185,0.07443140803550823
R_FO4_C,Orbital frontal,MIwei,0.2351790377036056,0.09116043376529942,0.012950121229287,0.23274130354696057,0.012950121229287,0.0038969435446372653,0.02238615801847196,0.007797868903817508,0.0048310960929068,0.1506518418516159,0.0,0.1208833701535601,2.1472341523011546e-07,0.023231910275675463,0.06669219194468842,0.013987413961106,0.038056257374984914,0.03896778257467773,0.013666898136472087,0.137651636530162,0.06120520367918461,0.036038769906972,0.00908161110485475,0.2351790377036056,0.0021144837544397124,0.01680550334014988,0.2141982226961129,0.18896630908854567,0.020863592912983755,0.009330192042943412,0.00035511885482176,0.04632477720004735,0.08244082430560395,0.08885245561203173,0.0712153094598149,0.01894856223709006,0.039970415975481226
R_FO4_D,Orbital frontal,NavplMS,0.18018665072497064,0.04874381137702234,0.04637664288842995,0.15892506682174645,0.04637664288842995,0.10017632926894622,0.01808712700951772,0.0006060771464512164,0.00031291180413858084,0.060822535156266976,0.0,0.0870977106238955,0.037025249068230785,0.04962416334641373,0.026613307568483974,0.07363005840406145,0.041009649874362133,0.0488398863191074,0.027212663061251488,0.004923106257309884,0.06938517943492892,0.10556283473240999,0.10817868725764232,0.01997626232144952,0.03408032873286856,0.04632198500409198,0.18018665072497064,0.09704582352458693,0.02716630162412603,0.041445412541313204,0.016989445192933855,3.797766297160736e-05,0.0029647897617053245,0.061777896465189296,0.08649218187430843,0.12193018704102926,0.06538805750171636
R_FO5_A,Orbital frontal,d,0.38865895102173015,0.04507630466598893,0.138819566804802,0.38865895102173015,0.13881956680480206,0.029789063214129413,0.031628293556366885,0.01934853188642539,0.008813482802177126,0.06987225045276906,0.0,0.1917702302807544,0.07770422495434891,0.16763625152449152,0.040423530978837975,0.08668951939459746,0.036176475913265685,5.4653008940978864e-05,0.028796462604869722,0.08738844525959731,0.12563765454254958,0.05897099350473222,0.009991450072981082,0.22469773162543663,0.12893896072182406,0.11508851780763366,0.38325141452749,0.0664955887415668,0.17946087098954128,0.13823765649256292,0.10321192974513399,0.006515585548977264,0.07949852177459132,0.05911044901369875,0.06316182053546801,0.005918847551497622,0.11196181965974633
R_FO5_B,Orbital frontal,d,0.2767467475595193,0.04025656132786974,0.03367968452515863,0.2767467475595193,0.033679684525158654,0.017962035832061338,0.027479308027861863,0.001334919589034952,0.00021853756890930932,0.07516486464381039,0.0,0.15000623740245633,0.12818975727493356,0.08761710893768136,0.08128697676158195,0.021811254569529686,0.008010915178372768,0.0001871128137715874,0.0018867909911876814,0.10208257553591316,0.06600853925092369,0.01304673708327477,0.000259522138764212,0.09354198374869548,0.1990365595509756,0.03136322084787169,0.26995494702433287,0.07155110617391922,0.07170317973055988,0.036608943897628685,0.03513069863164168,2.3236759648187564e-05,0.059009341959174795,0.04484433244938192,0.0369394201842994,0.001778488673805474,0.0800355000408762
R_FO5_C,Orbital frontal,d,0.3083120493899881,0.03705477412510826,0.01602197435141346,0.3083120493899881,0.01602197435141346,0.017742410261332827,0.01863967013844098,0.005242944077215597,0.0018681564106877262,0.073174188291528,0.0,0.12726477128794395,0.008990379467781588,0.022771740298792167,0.05688139500374096,0.1197600367550227,0.013734820550945931,0.0023756049643695832,0.00014973416049719095,0.07470664426759129,0.12904635659800995,0.043863941404368716,0.009179831131768457,0.2899554061842242,0.00820842079318889,0.015562296947081826,0.2966359040179947,0.14256004788084115,0.053315093989652465,0.014646200509585176,0.0047880265888455035,0.00984270428044625,0.0253090481122493,0.040351748189247014,0.03451995646223742,0.005424690423497738,0.06784704270754675
R_FO5_D,Orbital frontal,MIwei,0.12605047226435792,0.007488860386791332,0.027418407987255897,0.12194745454331928,0.027418407987255897,0.004217340996948601,0.0,0.00019633456175154266,0.00014949616851262269,0.017108014087888947,0.0,0.02236329357849515,0.021229905117496266,0.026085639075752516,0.03180984364837734,0.007433587684711867,0.0004808638506850168,0.010550277860900124,0.016712320641317172,0.002207106207839011,9.467107793147026e-06,0.005752660861889128,0.002991755849703028,0.12605047226435792,0.019769601689619453,0.027418407987255897,0.1186655888817773,0.03202326092204076,0.004728858601854423,0.03081616363736525,0.021455816164284724,0.00440043877427441,0.0015601517564933186,0.008238796379269676,0.0,0.0020633499553510417,0.008440834724294924
R_FO5_E,Orbital frontal,FGwei3,0.12602471741141,0.03397883297993645,0.041914249545718894,0.11969229262996371,0.041914249545718894,0.06310346037405344,0.02791248164072296,0.0020195798487543126,0.0011608416874588049,0.059907341393066714,0.0,0.08537859134863938,0.05207031736389549,0.04062225077610718,0.001009545455991021,0.022395260365175963,0.05634536205538934,0.03880349119412915,0.051252959520773037,0.0052703360334066625,0.018863871697545623,0.05740139522904369,0.08024745915616477,6.389809725751277e-05,0.05274961266883924,0.041914249545718894,0.12488749987548259,0.07761958653622524,0.027783664618571985,0.04368378447317437,0.03129760565098602,0.0062912656061556525,0.0014929253242191628,0.050957280365336845,0.0821115313028763,0.12602471741141,0.08791412214167317
R_FO6_A,Orbital frontal,MIwei,0.3480932345163051,0.02666442768418265,0.0022789695048725128,0.31451205120062853,0.0022789695048725128,2.5753545252179215e-05,0.04003744165588331,0.022128189135115148,0.0157878844751676,0.13531862484989687,0.0,0.13440915872839684,0.03907970108736973,0.007851720808596493,0.027930554071697342,0.049941237796743275,0.01191352319221478,0.01029921086423539,0.0658091842714455,0.11624357222691635,0.07392289210013486,0.0010460948850103252,0.0002941735446774975,0.3480932345163051,0.04923367943725955,0.0023900627441472834,0.30820185511772913,0.32904512859632246,0.054514066662133556,0.00015810028976227472,0.022165292071795836,0.0696110729058173,0.08185097494360141,0.02649947305876121,0.012533908805295613,0.010691653322299008,0.10054566958914202
R_FO6_B,Orbital frontal,NavplMS,0.3027284382000542,0.05569050681482474,0.0430202689873653,0.30226281886092055,0.0430202689873653,0.03621396746692912,0.0020264586511326717,0.023691437060478458,0.020500031674436557,0.053023569506146,0.0,0.24258405807680145,0.005368525522686056,0.05580385569629161,0.060078357540913584,0.12497515398205152,0.037657281570948095,0.065500766614975,0.019095923290841012,0.10490822548753602,0.17149989856577907,0.078839649000915,0.04464415308606457,0.22991004566259968,0.01448975796396748,0.035292689172937104,0.3027284382000542,0.014625518730289727,0.034800911113247124,0.03912502274677372,0.016778392799176874,0.012830820266437492,0.03952885812100206,0.07399173801928036,0.07232542447256678,0.003476772551308552,0.09405252036165362
R_FO6_C,Orbital frontal,MIwei,0.39301578970643564,0.08543360170450381,0.04630886420665821,0.3611712393864382,0.04630886420665821,0.05009180815168993,0.019435629051571545,0.006489300158969784,0.004198488124379966,0.1401507858584216,0.0,0.1911471959612923,0.01359084003953703,0.053623060639885645,0.12476636877676638,0.10994720812258496,0.006390601423191195,0.008202810129524925,0.0008063431400698592,0.03865408773398233,0.03817029439650629,0.009262615287287612,8.459868952919544e-05,0.39301578970643564,0.008678006512916435,0.04630886420665821,0.34404621119812934,0.11930132293363868,0.05186571638994492,0.04251690340490618,0.014719905058995402,0.0025593565648791075,0.010301990325049862,0.08707713816090043,0.0678453658675608,0.009666838753578084,0.06370317045881031
R_LOT_A,Inferior temporal-occipital,Coswei,0.27859579658346023,0.17507717853944918,0.047413868080015756,0.15121851999191377,0.047413868080015756,0.2392509075896307,0.07450530656288055,0.0009179461812354685,0.00035388213438969016,0.21769868503908524,0.0,0.27859579658346023,0.03867310218209555,0.04956403682725827,0.13100098817356048,0.14602238241357257,0.1638257159971816,0.14035727463889375,0.03339945069442835,0.004786283753575992,0.0478367416345088,0.05885928187318263,0.0808510699722497,2.047490537389279e-05,0.04194224906832723,0.04734363141587599,0.15202207520354094,0.25218185382604513,0.06967130443918587,0.042195245404299385,0.0,1.5352425820574085e-05,0.0028807801433800035,0.21764149034978622,0.268305727544341,0.24205813622778188,0.11504847358707761
R_LOT_B,Inferior temporal-occipital,Coswei,0.2716579717803331,0.16085133489232106,0.05588693828596336,0.16890372878021304,0.05588693828596339,0.2435312820063513,0.07414547129499142,0.0010291737363051776,0.0004177270457770104,0.2078503077907814,0.0,0.2716579717803331,0.03999029513133061,0.059248598306537704,0.13502707163304745,0.1632801786404266,0.16175110470199597,0.11271689004111866,0.02928793474717498,0.0036920208690017593,0.0386554588091278,0.03518930403530206,0.06836945216772451,8.395915072956957e-05,0.042464181598070166,0.055652844410278006,0.17128785749070896,0.25346524762475414,0.09391366113212644,0.04812621899500863,0.019249832084201144,0.00010443069259604267,0.0035700472064245123,0.19926991735091223,0.2464801508284865,0.2272219000641647,0.1089121121405933
